order_id,customer_name,customer_email,city,category,product_name,unit_price,quantity,total_amount,discount_percent,final_amount,payment_method,order_status,order_date,order_month,order_quarter,order_year,is_returned,is_cancelled
ORD10454,Zachary Davis,michaelbrown@example.net,Hyderabad,Electronics,Smartphone,51274.24,1,51274.24,0.2,41019.39,Credit Card,Returned,2024-02-24,2,1,2024,1,0
ORD10455,Alison Crawford,petersenrichard@example.org,Jaipur,Home & Kitchen,Blender,3661.64,3,10984.92,0.23,8458.39,Cash on Delivery,Delivered,2024-07-12,7,3,2024,0,0
ORD10456,Nicholas Monroe,brent82@example.org,Surat,Electronics,Headphones,19785.05,3,59355.15,0.09,54013.19,Debit Card,Delivered,2024-06-08,6,2,2024,0,0
ORD10457,Steven Cooper,susan32@example.net,Chennai,Electronics,Tablet,32129.75,5,160648.75,0.16,134944.95,Debit Card,Delivered,2024-05-23,5,2,2024,0,0
ORD10458,Morgan Taylor,stephenroth@example.net,Mumbai,Books,Cook Book,697.84,1,697.84,0.03,676.9,UPI,Delivered,2024-04-03,4,2,2024,0,0
ORD10459,Aaron Barnes,turnerlisa@example.net,Mumbai,Food & Beverage,Green Tea,640.53,5,3202.65,0.06,3010.49,Debit Card,Delivered,2024-05-10,5,2,2024,0,0
ORD10460,Mr. Aaron Scott,mataerik@example.org,Mumbai,Electronics,Smartwatch,71819.36,5,359096.8,0.11,319596.15,UPI,Cancelled,2024-01-22,1,1,2024,0,1
ORD10461,Cody Fisher,zbuckley@example.net,Ahmedabad,Books,Python Guide,264.71,5,1323.55,0.13,1151.49,Credit Card,Delivered,2024-02-22,2,1,2024,0,0
ORD10462,David Warren,charles91@example.net,Delhi,Clothing,Jacket,3885.48,5,19427.4,0.17,16124.74,Credit Card,Delivered,2024-06-23,6,2,2024,0,0
ORD10463,Barbara Price,richard14@example.org,Bengaluru,Home & Kitchen,Coffee Maker,5052.16,3,15156.48,0.04,14550.22,Debit Card,Delivered,2024-11-13,11,4,2024,0,0
ORD10464,David Jones,danamartinez@example.net,Pune,Books,Cook Book,388.98,3,1166.94,0.27,851.87,Debit Card,Returned,2024-12-03,12,4,2024,1,0
ORD10465,Katie Rogers,hellis@example.net,Mumbai,Food & Beverage,Green Tea,523.88,3,1571.64,0.18,1288.74,Net Banking,Cancelled,2024-04-23,4,2,2024,0,1
ORD10466,Christopher Hill,ugreen@example.net,Ahmedabad,Home & Kitchen,Toaster,2295.5,2,4591.0,0.28,3305.52,Cash on Delivery,Cancelled,2024-08-19,8,3,2024,0,1
ORD10467,Claudia Cameron,apowell@example.com,Surat,Home & Kitchen,Air Fryer,4916.29,3,14748.87,0.23,11356.63,Credit Card,Delivered,2024-04-16,4,2,2024,0,0
ORD10468,Jessica Jennings,cassandra64@example.com,Kolkata,Books,Self Help Book,970.24,4,3880.96,0.15,3298.82,Credit Card,Cancelled,2024-12-27,12,4,2024,0,1
ORD10469,Taylor Cummings,rnorman@example.net,Delhi,Electronics,Tablet,14676.37,4,58705.48,0.12,51660.82,Credit Card,Cancelled,2024-11-08,11,4,2024,0,1
ORD10470,Logan Green,hollandbrandon@example.org,Bengaluru,Books,Novel,592.26,5,2961.3,0.12,2605.94,Net Banking,Delivered,2024-08-19,8,3,2024,0,0
ORD10471,Teresa White,jonathanlee@example.net,Chennai,Books,Self Help Book,199.34,5,996.7,0.04,956.83,Net Banking,Cancelled,2024-02-06,2,1,2024,0,1
ORD10472,Leslie White,kimberly43@example.org,Hyderabad,Electronics,Smartphone,58604.81,5,293024.05,0.09,266651.89,Credit Card,Delivered,2024-08-01,8,3,2024,0,0
ORD10473,Daniel Potts,jacobschristine@example.com,Surat,Food & Beverage,Protein Bar,648.32,3,1944.96,0.28,1400.37,Debit Card,Returned,2024-05-10,5,2,2024,1,0
ORD10474,David Brown,charlenehill@example.net,Bengaluru,Electronics,Smartwatch,6381.24,2,12762.48,0.08,11741.48,Credit Card,Cancelled,2024-11-25,11,4,2024,0,1
ORD10475,Alexandra Franklin,tyler12@example.net,Hyderabad,Electronics,Smartwatch,42349.34,2,84698.68,0.2,67758.94,Cash on Delivery,Delivered,2024-07-15,7,3,2024,0,0
ORD10476,Donald Miranda,katelynrobinson@example.net,Mumbai,Home & Kitchen,Toaster,5829.63,3,17488.89,0.06,16439.56,Net Banking,Delivered,2024-05-13,5,2,2024,0,0
ORD10477,Katrina Higgins,jennifer53@example.net,Bengaluru,Home & Kitchen,Toaster,7761.47,2,15522.94,0.08,14281.1,Debit Card,Returned,2024-03-12,3,1,2024,1,0
ORD10478,Cody Clarke,pwoodard@example.com,Hyderabad,Electronics,Tablet,62829.45,3,188488.35,0.07,175294.17,UPI,Delivered,2024-03-26,3,1,2024,0,0
ORD10479,Jacqueline Larsen,erik82@example.com,Bengaluru,Electronics,Laptop,50551.96,4,202207.84,0.2,161766.27,Credit Card,Delivered,2024-03-28,3,1,2024,0,0
ORD10480,David Blanchard,tinasmith@example.org,Mumbai,Electronics,Smartwatch,22197.4,3,66592.2,0.01,65926.28,Net Banking,Delivered,2024-08-18,8,3,2024,0,0
ORD10481,James Becker,woodsdonald@example.com,Chennai,Electronics,Tablet,63693.59,3,191080.77,0.18,156686.23,Debit Card,Delivered,2024-08-02,8,3,2024,0,0
ORD10482,Yolanda Fisher,belldavid@example.com,Jaipur,Books,Self Help Book,513.69,1,513.69,0.19,416.09,Net Banking,Delivered,2024-10-06,10,4,2024,0,0
ORD10483,Victoria Stephenson,vargaslisa@example.net,Jaipur,Clothing,Jacket,3115.58,3,9346.74,0.16,7851.26,UPI,Delivered,2024-06-07,6,2,2024,0,0
ORD10484,Abigail Jacobson,dillonjohnson@example.net,Kolkata,Clothing,T-Shirt,4825.97,1,4825.97,0.15,4102.07,Cash on Delivery,Returned,2024-07-18,7,3,2024,1,0
ORD10485,Michael Morrow,jesse44@example.org,Delhi,Books,Novel,499.9,3,1499.7,0.29,1064.79,Net Banking,Delivered,2024-07-25,7,3,2024,0,0
ORD10486,George Bruce,monicapalmer@example.net,Ahmedabad,Home & Kitchen,Knife Set,10979.67,5,54898.35,0.02,53800.38,Net Banking,Delivered,2024-09-17,9,3,2024,0,0
ORD10487,Nicole Miller,hross@example.org,Pune,Home & Kitchen,Toaster,9327.12,4,37308.48,0.22,29100.61,Debit Card,Delivered,2024-06-12,6,2,2024,0,0
ORD10488,Katherine Long,carpentergary@example.net,Mumbai,Electronics,Smartwatch,28534.09,3,85602.27,0.23,65913.75,Debit Card,Delivered,2024-08-04,8,3,2024,0,0
ORD10489,Charles Brown,haydenmichael@example.net,Delhi,Books,Data Science Handbook,186.35,5,931.75,0.14,801.3,Cash on Delivery,Delivered,2024-12-17,12,4,2024,0,0
ORD10490,Martin Jones,carlosmclean@example.net,Mumbai,Food & Beverage,Cookies,296.98,3,890.94,0.03,864.21,Net Banking,Delivered,2024-06-06,6,2,2024,0,0
ORD10491,Jessica Carey,ojones@example.com,Surat,Books,Python Guide,939.31,1,939.31,0.12,826.59,UPI,Delivered,2024-04-26,4,2,2024,0,0
ORD10492,Makayla Clark,robert84@example.org,Hyderabad,Food & Beverage,Cookies,198.71,1,198.71,0.24,151.02,Net Banking,Delivered,2024-02-13,2,1,2024,0,0
ORD10493,Heather Grant,vanessa44@example.com,Jaipur,Electronics,Smartwatch,15981.13,2,31962.26,0.28,23012.83,Debit Card,Delivered,2024-06-21,6,2,2024,0,0
ORD10494,David Graves,michellewatson@example.com,Chennai,Home & Kitchen,Toaster,9328.98,3,27986.94,0.13,24348.64,Debit Card,Delivered,2024-08-10,8,3,2024,0,0
ORD10495,Bob Shepard,russellblake@example.com,Mumbai,Electronics,Laptop,44141.59,4,176566.36,0.25,132424.77,Debit Card,Returned,2024-05-07,5,2,2024,1,0
ORD10496,Mark Johnson,robertsdavid@example.net,Ahmedabad,Books,Cook Book,779.57,4,3118.28,0.14,2681.72,Cash on Delivery,Returned,2024-11-16,11,4,2024,1,0
ORD10497,Brandon Lynch,sandra39@example.com,Mumbai,Home & Kitchen,Knife Set,3005.16,2,6010.32,0.1,5409.29,Credit Card,Delivered,2024-08-03,8,3,2024,0,0
ORD10498,Elizabeth Dunn,johnsonsarah@example.org,Chennai,Food & Beverage,Protein Bar,210.18,2,420.36,0.04,403.55,Debit Card,Cancelled,2024-12-08,12,4,2024,0,1
ORD10499,Mitchell Mercado,campbelldominique@example.com,Delhi,Food & Beverage,Protein Bar,645.62,2,1291.24,0.04,1239.59,Cash on Delivery,Cancelled,2024-01-20,1,1,2024,0,1
ORD10500,Kathy Jenkins,joshua23@example.org,Bengaluru,Clothing,T-Shirt,2874.6,5,14373.0,0.28,10348.56,UPI,Returned,2024-12-03,12,4,2024,1,0
ORD10501,Jason Peterson,benjaminjones@example.com,Jaipur,Electronics,Smartwatch,72656.95,3,217970.85,0.02,213611.43,Cash on Delivery,Cancelled,2024-09-29,9,3,2024,0,1
ORD10502,Erica Daniels,contrerasroger@example.org,Jaipur,Food & Beverage,Cookies,119.57,3,358.71,0.24,272.62,Cash on Delivery,Cancelled,2024-07-08,7,3,2024,0,1
ORD10503,Karen Collins,ryan61@example.com,Chennai,Books,Self Help Book,759.67,3,2279.01,0.12,2005.53,Net Banking,Delivered,2024-06-01,6,2,2024,0,0
ORD10504,Brandy Dyer,patriciafisher@example.net,Mumbai,Books,Cook Book,781.48,3,2344.44,0.05,2227.22,Debit Card,Cancelled,2024-06-18,6,2,2024,0,1
ORD10505,Abigail Evans,jdavidson@example.net,Hyderabad,Electronics,Smartphone,19954.81,5,99774.05,0.1,89796.65,UPI,Delivered,2024-03-08,3,1,2024,0,0
ORD10506,Tamara Salinas,anthonycook@example.org,Jaipur,Books,Self Help Book,229.54,3,688.62,0.2,550.9,Credit Card,Delivered,2024-07-13,7,3,2024,0,0
ORD10507,Debra Zimmerman,megan65@example.org,Ahmedabad,Books,Data Science Handbook,355.05,3,1065.15,0.21,841.47,Net Banking,Returned,2024-07-26,7,3,2024,1,0
ORD10508,Nicholas Dunn,amy66@example.com,Hyderabad,Clothing,Jacket,1089.43,4,4357.72,0.06,4096.26,Cash on Delivery,Delivered,2024-05-31,5,2,2024,0,0
ORD10509,Kimberly Mann,scollins@example.net,Chennai,Home & Kitchen,Toaster,13506.58,2,27013.16,0.06,25392.37,UPI,Delivered,2024-09-19,9,3,2024,0,0
ORD10510,Olivia Dunn,weberrobert@example.net,Bengaluru,Food & Beverage,Protein Bar,663.2,5,3316.0,0.06,3117.04,Cash on Delivery,Cancelled,2024-01-16,1,1,2024,0,1
ORD10511,Kevin Smith,susanburton@example.net,Bengaluru,Electronics,Headphones,73849.19,2,147698.38,0.02,144744.41,Net Banking,Delivered,2024-03-17,3,1,2024,0,0
ORD10512,Dr. Rachel Bishop,thomaskelly@example.net,Bengaluru,Books,Cook Book,747.14,3,2241.42,0.05,2129.35,UPI,Returned,2024-02-29,2,1,2024,1,0
ORD10513,Bryan Rodriguez,rgray@example.org,Pune,Home & Kitchen,Coffee Maker,7320.06,4,29280.24,0.29,20788.97,Net Banking,Returned,2024-04-07,4,2,2024,1,0
ORD10514,Brett Cisneros,hendricksnicole@example.org,Jaipur,Food & Beverage,Coffee Beans,352.66,1,352.66,0.03,342.08,Net Banking,Delivered,2024-05-18,5,2,2024,0,0
ORD10515,Sean Kelly,julian24@example.org,Hyderabad,Books,Self Help Book,696.69,3,2090.07,0.02,2048.27,Credit Card,Delivered,2024-07-30,7,3,2024,0,0
ORD10516,Tammy Snyder,pperez@example.com,Bengaluru,Books,Python Guide,768.31,3,2304.93,0.22,1797.85,Debit Card,Returned,2024-07-19,7,3,2024,1,0
ORD10517,Linda Lester,hmiddleton@example.net,Jaipur,Home & Kitchen,Knife Set,6052.88,5,30264.4,0.2,24211.52,UPI,Delivered,2024-08-08,8,3,2024,0,0
ORD10518,Christopher Lee,hjohnson@example.com,Surat,Books,Self Help Book,909.99,2,1819.98,0.25,1364.99,UPI,Delivered,2024-11-19,11,4,2024,0,0
ORD10519,Daniel Robertson,billy04@example.com,Mumbai,Food & Beverage,Green Tea,330.32,3,990.96,0.13,862.14,Debit Card,Delivered,2024-04-03,4,2,2024,0,0
ORD10520,Barry Clark,wolson@example.org,Surat,Food & Beverage,Coffee Beans,716.86,1,716.86,0.01,709.69,UPI,Cancelled,2024-05-22,5,2,2024,0,1
ORD10521,Melanie Jones,choward@example.com,Mumbai,Books,Self Help Book,424.88,2,849.76,0.22,662.81,Net Banking,Returned,2024-11-12,11,4,2024,1,0
ORD10522,Jennifer Gutierrez,fkramer@example.org,Mumbai,Food & Beverage,Energy Drink,490.92,4,1963.68,0.24,1492.4,Cash on Delivery,Returned,2024-09-03,9,3,2024,1,0
ORD10523,Nicholas Hernandez,ashleymills@example.net,Mumbai,Electronics,Smartwatch,21608.62,5,108043.1,0.25,81032.33,Net Banking,Delivered,2024-12-18,12,4,2024,0,0
ORD10524,Connie Baker,dylanoconnell@example.net,Bengaluru,Food & Beverage,Cookies,500.78,5,2503.9,0.24,1902.96,Debit Card,Returned,2024-03-23,3,1,2024,1,0
ORD10525,Angela Hurst,lmcfarland@example.org,Chennai,Electronics,Laptop,18758.19,3,56274.57,0.26,41643.18,Net Banking,Cancelled,2024-06-24,6,2,2024,0,1
ORD10526,Alison Anderson,emily73@example.com,Surat,Electronics,Smartphone,8210.23,5,41051.15,0.17,34072.45,Credit Card,Cancelled,2024-12-03,12,4,2024,0,1
ORD10527,Jason Thomas,christopher45@example.org,Jaipur,Books,Python Guide,504.24,1,504.24,0.13,438.69,UPI,Delivered,2024-08-09,8,3,2024,0,0
ORD10528,Rachel Carney,qcobb@example.org,Mumbai,Electronics,Headphones,60863.6,5,304318.0,0.25,228238.5,Debit Card,Delivered,2024-07-06,7,3,2024,0,0
ORD10529,Randy Wright,rachelthomas@example.net,Kolkata,Books,Novel,680.62,2,1361.24,0.28,980.09,Debit Card,Cancelled,2024-01-17,1,1,2024,0,1
ORD10530,Natalie Lane,stephaniestone@example.net,Pune,Home & Kitchen,Toaster,5909.06,5,29545.3,0.14,25408.96,Credit Card,Returned,2024-11-05,11,4,2024,1,0
ORD10531,Tammy Middleton,courtney04@example.com,Ahmedabad,Home & Kitchen,Air Fryer,13537.43,2,27074.86,0.17,22472.13,Debit Card,Returned,2024-09-24,9,3,2024,1,0
ORD10532,Kim Livingston,ashley39@example.com,Delhi,Books,Cook Book,724.21,2,1448.42,0.17,1202.19,Net Banking,Returned,2024-06-27,6,2,2024,1,0
ORD10533,Emily Cook,anthonydyer@example.org,Jaipur,Electronics,Tablet,21118.03,2,42236.06,0.17,35055.93,Debit Card,Cancelled,2024-11-14,11,4,2024,0,1
ORD10534,Zachary Jordan,robertspencer@example.org,Kolkata,Clothing,Sneakers,2839.23,2,5678.46,0.04,5451.32,Debit Card,Cancelled,2024-05-19,5,2,2024,0,1
ORD10535,Brandon Hampton,zfrost@example.net,Jaipur,Food & Beverage,Coffee Beans,496.22,1,496.22,0.28,357.28,Net Banking,Delivered,2024-10-07,10,4,2024,0,0
ORD10536,Claire Walsh,cynthia88@example.net,Chennai,Electronics,Headphones,14915.93,2,29831.86,0.17,24760.44,Credit Card,Returned,2024-09-17,9,3,2024,1,0
ORD10537,Courtney Hahn,stephaniescott@example.net,Chennai,Food & Beverage,Energy Drink,326.25,1,326.25,0.08,300.15,UPI,Delivered,2024-08-31,8,3,2024,0,0
ORD10538,Vickie Walker,msoto@example.org,Ahmedabad,Books,Data Science Handbook,193.68,2,387.36,0.26,286.65,UPI,Delivered,2024-09-02,9,3,2024,0,0
ORD10539,Matthew Hammond,glorialara@example.org,Jaipur,Food & Beverage,Green Tea,572.12,5,2860.6,0.09,2603.15,Net Banking,Delivered,2024-04-22,4,2,2024,0,0
ORD10540,Michael Miller,kylefischer@example.org,Surat,Electronics,Smartwatch,38337.42,1,38337.42,0.21,30286.56,Debit Card,Delivered,2024-01-24,1,1,2024,0,0
ORD10541,Frank Peterson,sanfordamanda@example.org,Surat,Books,Python Guide,334.87,2,669.74,0.05,636.25,Cash on Delivery,Returned,2024-10-29,10,4,2024,1,0
ORD10542,Robert Carlson,jasonallen@example.org,Ahmedabad,Clothing,Jeans,3699.15,5,18495.75,0.05,17570.96,Credit Card,Delivered,2024-03-02,3,1,2024,0,0
ORD10543,Terry Harris,keith35@example.com,Jaipur,Home & Kitchen,Knife Set,10640.21,3,31920.63,0.01,31601.42,Credit Card,Delivered,2024-08-29,8,3,2024,0,0
ORD10544,Sara Gallegos,edward30@example.com,Hyderabad,Electronics,Headphones,31939.33,5,159696.65,0.3,111787.65,Net Banking,Cancelled,2024-03-07,3,1,2024,0,1
ORD10545,David Wilson,gina08@example.net,Delhi,Books,Data Science Handbook,458.58,5,2292.9,0.02,2247.04,Net Banking,Delivered,2024-01-05,1,1,2024,0,0
ORD10546,Laura Hill,mcisneros@example.com,Chennai,Clothing,Jeans,835.75,2,1671.5,0.24,1270.34,Net Banking,Cancelled,2024-12-05,12,4,2024,0,1
ORD10547,Bryan Patel II,amysimpson@example.com,Chennai,Clothing,T-Shirt,2479.09,3,7437.27,0.1,6693.54,Cash on Delivery,Cancelled,2024-02-01,2,1,2024,0,1
ORD10548,Kevin Hensley,lisajohnson@example.net,Delhi,Books,Self Help Book,764.29,2,1528.58,0.02,1498.01,Net Banking,Delivered,2024-01-04,1,1,2024,0,0
ORD10549,James Robinson,hsalinas@example.com,Bengaluru,Home & Kitchen,Blender,13739.16,3,41217.48,0.12,36271.38,Credit Card,Delivered,2024-05-27,5,2,2024,0,0
ORD10550,Stephanie Webster,angel65@example.com,Mumbai,Books,Self Help Book,157.0,4,628.0,0.23,483.56,UPI,Returned,2024-01-21,1,1,2024,1,0
ORD10551,Nathan Ward,kristismith@example.net,Bengaluru,Books,Self Help Book,357.8,3,1073.4,0.03,1041.2,Cash on Delivery,Cancelled,2024-07-19,7,3,2024,0,1
ORD10552,Jessica Harris,brookerodriguez@example.net,Hyderabad,Food & Beverage,Protein Bar,777.9,1,777.9,0.07,723.45,Debit Card,Delivered,2024-08-22,8,3,2024,0,0
ORD10553,Derrick Mullen,christinamunoz@example.net,Delhi,Clothing,T-Shirt,1559.61,1,1559.61,0.01,1544.01,UPI,Returned,2024-01-05,1,1,2024,1,0
ORD10554,Derrick Lee,hhampton@example.org,Kolkata,Books,Python Guide,523.45,2,1046.9,0.14,900.33,Credit Card,Delivered,2024-08-21,8,3,2024,0,0
ORD10555,Joanna Boone,ndixon@example.com,Hyderabad,Home & Kitchen,Toaster,12174.97,2,24349.94,0.15,20697.45,UPI,Cancelled,2024-07-07,7,3,2024,0,1
ORD10556,Tracy Johnson,davidroy@example.net,Pune,Home & Kitchen,Air Fryer,1782.45,4,7129.8,0.11,6345.52,Net Banking,Returned,2024-07-27,7,3,2024,1,0
ORD10557,April Kennedy,joseph39@example.com,Delhi,Books,Novel,971.0,1,971.0,0.21,767.09,Cash on Delivery,Delivered,2024-12-01,12,4,2024,0,0
ORD10558,Kenneth Gilbert,taylorduncan@example.org,Chennai,Home & Kitchen,Coffee Maker,5567.1,3,16701.3,0.19,13528.05,UPI,Delivered,2024-06-26,6,2,2024,0,0
ORD10559,Neil Mendoza,kmartin@example.net,Surat,Electronics,Smartphone,38794.26,2,77588.52,0.25,58191.39,Net Banking,Delivered,2024-03-15,3,1,2024,0,0
ORD10560,Randy Thomas,taylorchristopher@example.net,Bengaluru,Clothing,Jacket,3320.4,5,16602.0,0.02,16269.96,Debit Card,Cancelled,2024-12-18,12,4,2024,0,1
ORD10561,Rodney Martinez,elliskarina@example.org,Surat,Electronics,Smartphone,23401.54,1,23401.54,0.13,20359.34,Net Banking,Delivered,2024-05-27,5,2,2024,0,0
ORD10562,Pamela Stone,fmunoz@example.org,Pune,Home & Kitchen,Blender,14064.61,4,56258.44,0.1,50632.6,Cash on Delivery,Returned,2024-03-31,3,1,2024,1,0
ORD10563,Benjamin Rodriguez,oshaw@example.com,Hyderabad,Books,Novel,142.53,1,142.53,0.18,116.87,UPI,Returned,2024-02-08,2,1,2024,1,0
ORD10564,John Vazquez,kara84@example.net,Hyderabad,Home & Kitchen,Coffee Maker,1805.98,5,9029.9,0.07,8397.81,Debit Card,Returned,2024-08-24,8,3,2024,1,0
ORD10565,Nicholas Jackson,xfields@example.org,Jaipur,Clothing,T-Shirt,3927.24,5,19636.2,0.01,19439.84,Debit Card,Delivered,2024-11-15,11,4,2024,0,0
ORD10566,Rebecca Sanders,kevin55@example.net,Surat,Clothing,Sneakers,2679.32,4,10717.28,0.0,10717.28,Net Banking,Delivered,2024-09-29,9,3,2024,0,0
ORD10567,Charles Hernandez,stevenfitzgerald@example.com,Surat,Clothing,Dress,4213.46,4,16853.84,0.24,12808.92,UPI,Cancelled,2024-02-28,2,1,2024,0,1
ORD10568,Peter Wood,carolbryant@example.net,Kolkata,Food & Beverage,Energy Drink,229.22,1,229.22,0.07,213.17,Cash on Delivery,Returned,2024-06-26,6,2,2024,1,0
ORD10569,Amanda Hernandez,matthew93@example.com,Surat,Electronics,Smartwatch,43199.05,5,215995.25,0.08,198715.63,Cash on Delivery,Delivered,2024-10-14,10,4,2024,0,0
ORD10570,Christian Martin,thomas53@example.net,Pune,Food & Beverage,Energy Drink,745.02,4,2980.08,0.28,2145.66,UPI,Returned,2024-05-20,5,2,2024,1,0
ORD10571,Carl Mason,seanbeck@example.com,Delhi,Books,Cook Book,824.6,4,3298.4,0.3,2308.88,Debit Card,Cancelled,2024-10-09,10,4,2024,0,1
ORD10572,Jeffrey Sanchez,david82@example.com,Hyderabad,Books,Cook Book,155.51,4,622.04,0.21,491.41,Net Banking,Delivered,2024-05-24,5,2,2024,0,0
ORD10573,Holly Sherman,ellisanna@example.net,Pune,Home & Kitchen,Blender,6790.13,2,13580.26,0.17,11271.62,Cash on Delivery,Cancelled,2024-05-21,5,2,2024,0,1
ORD10574,Audrey Richmond,dylan94@example.org,Delhi,Home & Kitchen,Blender,13082.01,4,52328.04,0.27,38199.47,Debit Card,Returned,2024-01-11,1,1,2024,1,0
ORD10575,Kyle Green,wolfejill@example.net,Chennai,Books,Cook Book,320.99,4,1283.96,0.3,898.77,UPI,Cancelled,2024-01-17,1,1,2024,0,1
ORD10576,Kimberly Francis,craigcrystal@example.net,Pune,Home & Kitchen,Air Fryer,7660.39,1,7660.39,0.05,7277.37,Debit Card,Delivered,2024-08-12,8,3,2024,0,0
ORD10577,Denise Cooper,jbradley@example.net,Pune,Electronics,Laptop,21870.5,3,65611.5,0.06,61674.81,UPI,Cancelled,2024-07-05,7,3,2024,0,1
ORD10578,Robert Baker,victoria16@example.org,Hyderabad,Food & Beverage,Protein Bar,423.11,2,846.22,0.09,770.06,Net Banking,Delivered,2024-08-05,8,3,2024,0,0
ORD10579,Omar Tate,andersonsarah@example.net,Pune,Clothing,T-Shirt,2105.0,4,8420.0,0.04,8083.2,Cash on Delivery,Delivered,2024-05-31,5,2,2024,0,0
ORD10580,Lydia Clark,adamhall@example.org,Hyderabad,Clothing,Dress,1371.69,1,1371.69,0.05,1303.11,Cash on Delivery,Cancelled,2024-06-22,6,2,2024,0,1
ORD10581,Terry Mcintosh,garciacrystal@example.org,Bengaluru,Home & Kitchen,Coffee Maker,9695.55,5,48477.75,0.23,37327.87,UPI,Delivered,2024-09-07,9,3,2024,0,0
ORD10582,Kimberly Wise,kristiwalsh@example.org,Ahmedabad,Food & Beverage,Cookies,76.05,1,76.05,0.11,67.68,Net Banking,Cancelled,2024-09-17,9,3,2024,0,1
ORD10583,Amanda Bailey,parkerlinda@example.org,Kolkata,Food & Beverage,Energy Drink,430.19,2,860.38,0.16,722.72,UPI,Returned,2024-11-30,11,4,2024,1,0
ORD10584,Nicholas Dickerson,uwright@example.com,Kolkata,Clothing,Sneakers,3258.16,4,13032.64,0.04,12511.33,Debit Card,Cancelled,2024-09-25,9,3,2024,0,1
ORD10585,Laura Terry,seanstone@example.net,Hyderabad,Books,Python Guide,895.62,4,3582.48,0.09,3260.06,UPI,Delivered,2024-02-08,2,1,2024,0,0
ORD10586,Lucas King,gonzalesmichael@example.net,Jaipur,Books,Data Science Handbook,535.48,4,2141.92,0.09,1949.15,Cash on Delivery,Returned,2024-06-07,6,2,2024,1,0
ORD10587,Chase Stark,christina46@example.org,Hyderabad,Food & Beverage,Cookies,98.51,2,197.02,0.16,165.5,Net Banking,Delivered,2024-01-26,1,1,2024,0,0
ORD10588,Emma Valdez,ilopez@example.com,Delhi,Books,Self Help Book,926.47,2,1852.94,0.04,1778.82,Debit Card,Cancelled,2024-11-22,11,4,2024,0,1
ORD10589,Shannon Jackson DVM,qharper@example.org,Ahmedabad,Electronics,Laptop,32820.43,4,131281.72,0.11,116840.73,Net Banking,Returned,2024-09-23,9,3,2024,1,0
ORD10590,Michelle Bailey,rmorgan@example.com,Mumbai,Clothing,Sneakers,3946.62,5,19733.1,0.1,17759.79,Debit Card,Cancelled,2024-01-31,1,1,2024,0,1
ORD10591,James Graham,kelly44@example.com,Jaipur,Clothing,Jeans,1777.39,4,7109.56,0.07,6611.89,UPI,Delivered,2024-01-30,1,1,2024,0,0
ORD10592,Margaret Franco,vspencer@example.net,Chennai,Electronics,Headphones,6340.26,3,19020.78,0.27,13885.17,Cash on Delivery,Delivered,2024-06-14,6,2,2024,0,0
ORD10593,Carrie Bradley,beckpaul@example.com,Bengaluru,Food & Beverage,Coffee Beans,172.72,1,172.72,0.09,157.18,Debit Card,Delivered,2024-12-05,12,4,2024,0,0
ORD10594,Allison Ferguson,shawn33@example.com,Delhi,Books,Self Help Book,393.3,2,786.6,0.23,605.68,UPI,Delivered,2024-03-03,3,1,2024,0,0
ORD10595,Christy Hale,kimberly15@example.net,Pune,Home & Kitchen,Toaster,11070.51,4,44282.04,0.24,33654.35,Cash on Delivery,Cancelled,2024-11-11,11,4,2024,0,1
ORD10596,Kimberly Wilson,carolturner@example.net,Chennai,Clothing,Sneakers,3419.4,5,17097.0,0.19,13848.57,Debit Card,Delivered,2024-08-29,8,3,2024,0,0
ORD10597,Lawrence Roach,cynthia91@example.org,Chennai,Clothing,Dress,4612.83,5,23064.15,0.27,16836.83,Cash on Delivery,Delivered,2024-01-12,1,1,2024,0,0
ORD10598,Michael Delacruz,lowerymallory@example.com,Surat,Books,Python Guide,537.75,1,537.75,0.29,381.8,Debit Card,Delivered,2024-05-04,5,2,2024,0,0
ORD10599,Eduardo Johnson,kimberlyburgess@example.net,Jaipur,Home & Kitchen,Coffee Maker,628.37,3,1885.11,0.23,1451.53,Debit Card,Delivered,2024-04-28,4,2,2024,0,0
ORD10600,Lori Chapman,david61@example.net,Ahmedabad,Books,Self Help Book,483.04,3,1449.12,0.12,1275.23,Debit Card,Delivered,2024-05-28,5,2,2024,0,0
ORD10601,Sue Oconnor,kelleykimberly@example.com,Ahmedabad,Clothing,Dress,2292.62,2,4585.24,0.0,4585.24,UPI,Delivered,2024-01-16,1,1,2024,0,0
ORD10602,Shelley Williams,davidharris@example.net,Pune,Books,Self Help Book,346.38,2,692.76,0.18,568.06,Credit Card,Delivered,2024-04-13,4,2,2024,0,0
ORD10603,Vincent Henderson,egordon@example.net,Hyderabad,Books,Novel,485.57,1,485.57,0.02,475.86,UPI,Delivered,2024-10-02,10,4,2024,0,0
ORD10604,William Castro,steve19@example.org,Bengaluru,Clothing,Dress,3439.33,1,3439.33,0.12,3026.61,UPI,Delivered,2024-05-14,5,2,2024,0,0
ORD10605,Tyler Ortega,turnerheather@example.net,Pune,Food & Beverage,Coffee Beans,611.68,1,611.68,0.02,599.45,Credit Card,Delivered,2024-02-04,2,1,2024,0,0
ORD10606,Dr. Mary Morris,uhayes@example.net,Mumbai,Clothing,Jeans,3689.07,3,11067.21,0.02,10845.87,Cash on Delivery,Delivered,2024-04-16,4,2,2024,0,0
